linhas,date,from_stop_id,from_stop_lat,from_stop_lng,to_stop_id,to_stop_lat,to_stop_lng,dist,X00,X01,X02,X03,X04
N505-11-1,20171006,530015442,-23.598492,-46.670907,530015405,-23.59844,-46.668568,410,26.2104720471052,31.7982465027558,28.5901359026986,34.6615839144731,26.0149287600789
N506-11-0,20171006,260016733,-23.554451,-46.669608,260016734,-23.5537,-46.671437,306,22.1450407602957,33.2564950012025,37.1853076027717,34.3398066873183,32.1342239169687
N506-11-0,20171006,610016740,-23.546792,-46.690141,610016742,-23.545114,-46.691079,422,NA,20.16,20.16,NA,NA
N506-11-0,20171006,70016918,-23.559461,-46.658509,260016919,-23.558768,-46.659175,103,15.3345030565302,19.7653236183869,19.3135686005274,35.153929576498,24.669578471707
N506-11-0,20171006,920016411,-23.572475,-46.642814,706357,-23.569309,-46.644773,515,24.5508744082698,26.0748274454834,23.9983860352545,25.1272722220509,33.3865292340501
N506-11-1,20171006,270016236,-23.601899,-46.615044,270016285,-23.604805,-46.614748,478,24.8362537703551,23.2924190916975,29.8077917119949,28.08273897597,30.8633585270636
N506-11-1,20171006,920016003,-23.58627,-46.636263,920010965,-23.589245,-46.633521,440,34.0571428571429,33.3900097943193,34.2448033441003,37.44,42.912
N506-11-1,20171006,920016003,-23.58627,-46.636263,920010976,-23.589499,-46.634293,558,26.4413793103448,NA,NA,23.32,NA
N506-11-1,20171006,920016003,-23.58627,-46.636263,9206482,-23.589351,-46.633499,447,24.9538461538462,24.4088112881941,25.4633261665512,19.8047029516554,19.6898605812735
N506-11-1,20171006,920016003,-23.58627,-46.636263,920010973,-23.589442,-46.633676,495,17.19,19.9692307692308,32.8628571428571,19.7919784371925,30.4146882865041
N507-11-0,20171006,820005518,-23.541278,-46.577545,820005546,-23.540809,-46.576004,187,16.5330108827086,33.12,18.5115390946502,40.8,NA
N507-11-0,20171006,820008852,-23.540956,-46.571021,8209782,-23.54063,-46.576443,714,33.7771089710701,29.7165666261508,33.1405676337954,35.9925713379478,12.9367452754641
N507-11-0,20171006,8210202,-23.536539,-46.582295,9110540,-23.524365,-46.59416,2668,37.4834205074207,33.5465088296584,39.616077907695,36.3992361485641,38.3091358818114
N507-11-1,20171006,109767,-23.561711,-46.576685,950012728,-23.584208,-46.578012,3106,41.4016962122746,42.7441152503734,36.9992141320541,37.3678922308871,31.7212104877972
N507-11-1,20171006,7113153,-23.502788,-46.624244,7110436,-23.50099,-46.622457,468,24.0487592809705,17.1731596570532,28.0286516534493,20.6307253769254,27.4774248927039
N508-11-0,20171006,330016336,-23.603403,-46.602746,330016335,-23.603293,-46.602645,18,6.64078364362495,16.6415094339623,NA,14.4237637767431,NA
N508-11-0,20171006,800016538,-23.5468,-46.630001,800016589,-23.550033,-46.631332,823,17.7949096377992,24.8958455088299,32.4705882352941,25.0972654794725,20.610989010989
N508-11-1,20171006,800016610,-23.549238,-46.633383,670016451,-23.552222,-46.636898,980,23.1859233171657,22.3816210695561,28.9344468111812,27.3531181046143,20.681290653526
N508-11-1,20171006,800016610,-23.549238,-46.633383,800008375,-23.555143,-46.63316,884,18.1924458207127,20.696570996689,9.62876189307199,25.6834261875388,23.7220059164261
N531-11-0,20171006,740006407,-23.583021,-46.55912,740006409,-23.582645,-46.561241,154,35.8080682164247,40.3297616328335,37.5442908882958,34.7627067846782,45.24
N531-11-0,20171006,740006408,-23.582659,-46.560703,740006406,-23.583248,-46.558842,332,20.0654783343747,26.5498101754898,31.696224119664,30.3842920286814,31.0108589851852
N531-11-0,20171006,780006223,-23.615515,-46.503783,780006747,-23.614089,-46.50105,549,23.6011969944463,14.4608488522772,24.8069619092262,23.7981286365781,17.6836820083682
N531-11-0,20171006,780006750,-23.613995,-46.501168,780006224,-23.615487,-46.503804,359,25.3741122328211,26.876166698018,19.4947368421053,33.250421864859,28.6578947368421
N531-11-0,20171006,950014191,-23.581206,-46.584713,950014260,-23.585571,-46.588692,879,31.6985595566917,30.9064819257748,31.2134866751487,29.1967320743222,36.9829663267395
N532-11-0,20171006,750006189,-23.597462,-46.495636,780006342,-23.599819,-46.498695,678,24.1798182529046,28.7394886699172,30.9074310169329,29.5646266393429,26.5051527306387
N532-11-0,20171006,750006353,-23.60762,-46.497215,7803919,-23.606022,-46.496932,180,25.8693216327727,27.765837688255,25.0503043058326,29.6590909090909,27.134693877551
N532-11-0,20171006,7504168,-23.593841,-46.493352,7504755,-23.593166,-46.48908,1601,30.3199472643375,32.0351122194514,33.6947879572677,25.5789473684211,35.0842105263158
N532-11-0,20171006,7504819,-23.595606,-46.490833,750006193,-23.593172,-46.492096,299,31.8358770358142,29.5594854577262,30.9885121382118,31.3714285714286,30.96
N532-11-0,20171006,7504869,-23.593124,-46.489136,7504819,-23.595606,-46.490833,728,31.8358770358142,26.261209324624,30.9885121382118,31.3714285714286,30.96
N532-11-0,20171006,780006331,-23.603865,-46.503101,780006339,-23.599022,-46.499474,709,30.9879620051525,28.2082485605404,28.0158190130945,35.9836458718504,37.0895175393478
N532-11-0,20171006,780006342,-23.599819,-46.498695,780006338,-23.599489,-46.500179,296,24.3695417962532,26.3724844199569,29.7203818168876,27.3816207756639,20.1272727272727
N532-11-0,20171006,780006338,-23.599489,-46.500179,780006330,-23.604467,-46.5037,666,35.3446729195524,31.4536329706042,34.8082348660202,29.5315725347397,26.8980317714057
N532-11-0,20171006,780006343,-23.601168,-46.498299,750006190,-23.597387,-46.495453,538,20.8115152830653,25.3626058278744,21.5797299705966,34.3894736842105,33.4046879217877
N533-11-0,20171006,740006484,-23.606079,-46.536297,740006467,-23.60887,-46.535912,367,27.1800979968665,25.8981212121212,31.2463701866003,28.8325791586844,34.56
N533-11-0,20171006,740006466,-23.60915,-46.535072,740006481,-23.609884,-46.532551,503,26.2930397522107,27.7298146111279,32.5387724251384,26.2741693554101,23.3620330368488
N533-11-0,20171006,780006246,-23.614281,-46.517052,780006267,-23.607058,-46.512691,1850,26.8126696832579,28.2871854001578,23.584215726158,NA,26.9752059669132
N533-11-0,20171006,780006267,-23.607058,-46.512691,780006266,-23.606974,-46.512642,11,0.286195189731599,0.333400983034723,0.34711968282428,NA,0.23907669116737
N533-11-0,20171006,780006266,-23.606974,-46.512642,7805144,-23.61124,-46.519287,1244,20.8241379310345,NA,28.026754994898,NA,20.1379219068965
N533-11-0,20171006,7805144,-23.61124,-46.519287,780006250,-23.614971,-46.514122,1119,NA,NA,23.9307433016422,NA,30.1669959545818
N534-11-0,20171006,330017077,-23.601263,-46.586876,330017059,-23.602394,-46.588726,256,27.0710900473934,29.4532098374172,29.1961039596691,34.6948085477696,33.1932203389831
N535-11-0,20171006,690006866,-23.652674,-46.601517,6902128,-23.65491,-46.609285,1167,NA,27.9826725971766,NA,28.4283570504528,22.583606557377
N536-11-0,20171006,330016338,-23.602789,-46.602386,3305896,-23.600002,-46.604611,563,34.9929504983412,29.4389078498294,35.7889569422058,29.5528012924071,45.3802816901408
N537-11-0,20171006,140016371,-23.567876,-46.612526,140016380,-23.565161,-46.611374,492,20.9692041913889,21.4206498666522,24.3797269494175,24.2397784786998,21.2427480916031
N538-11-0,20171006,3305908,-23.60282,-46.602233,3305896,-23.600002,-46.604611,398,12.3469222630236,9.12796208530806,14.3171617747313,12.7051364160369,42
N539-11-0,20171006,330016333,-23.602931,-46.602513,3305896,-23.600002,-46.604611,543,21.7975814566144,25.161134880749,28.365349770768,40.4571428571429,17.496
N539-11-0,20171006,6905428,-23.608813,-46.591399,690017064,-23.607273,-46.595322,718,20.2959289524626,16.9232271875836,14.2731915235836,18.7881318461175,NA
N540-11-0,20171006,780006212,-23.625456,-46.503948,7805172,-23.622814,-46.498521,637,26.0019986103257,27.4978662944326,27.8183388156546,45.9739587603144,28.4115107913669
N540-11-0,20171006,780006229,-23.621946,-46.503647,780006231,-23.62417,-46.503944,1288,20.0280181024993,30.9060850985389,25.893589727867,25.4465968480194,18.6504201680672
N540-11-0,20171006,780006747,-23.614089,-46.50105,780006224,-23.615487,-46.503804,368,16.69450787165,26.2351763523971,25.2545454545455,21.6028206534514,22.8813559322034
N540-11-0,20171006,7805172,-23.622814,-46.498521,7805156,-23.623936,-46.503893,1263,25.4013816915861,33.8708320536599,53.219576006178,54.4373963307364,28.4115107913669
N540-11-0,20171006,7805156,-23.623936,-46.503893,780006275,-23.622057,-46.505463,353,5.40135087807075,NA,NA,NA,NA
N601-11-0,20171006,150015550,-23.636838,-46.670599,150015670,-23.633245,-46.669415,481,30.053164556962,27.4157295398478,38.3412058321293,29.5871111851827,39.2447368421053
N601-11-0,20171006,5306679,-23.587778,-46.65211,530015152,-23.581815,-46.657459,985,26.6454429779696,31.7242111797517,23.5500428072612,33.3136207006381,34.1323023206656
N601-11-0,20171006,800008381,-23.552603,-46.636127,800016949,-23.548977,-46.631206,865,23.6523341331193,27.9458801437493,26.5149276183899,26.3774315008281,22.5532180929963
N602-11-0,20171006,720010543,-23.654259,-46.711704,7206843,-23.655668,-46.707846,543,15.4228795362625,21.4033431745744,14.5126252241947,31.864921618687,13.9800528724766
N602-11-1,20171006,720010467,-23.655757,-46.707819,7203067,-23.662454,-46.706724,929,19.8684896510351,23.7496566549332,20.9424342387994,32.7785931873239,22.3965018414045
N602-11-1,20171006,7203067,-23.662454,-46.706724,810009942,-23.672307,-46.712252,1446,26.7369081621443,27.6197241283329,35.2251347270169,33.264663792394,30.7574183865621
N603-11-0,20171006,340015495,-23.590844,-46.682061,340015025,-23.591865,-46.681195,208,17.4304789759514,21.6678746325069,27.1438387032504,25.1307981955797,40.0074700169352
N603-11-0,20171006,3407116,-23.617329,-46.697247,1506086,-23.621482,-46.679694,2366,27.0070045089818,32.0687520173887,38.1207920792079,44.2388486112605,NA
N603-11-0,20171006,370010246,-23.647071,-46.639335,3703080,-23.649865,-46.640653,409,37.4313253012048,24.9225336036568,13.699303257492,12.7186960583537,43.14375
N603-11-0,20171006,7206893,-23.64303,-46.673539,720015792,-23.642328,-46.673993,151,32.8422679592791,39.8878496303413,36.9334466531177,31.7515788050573,31.1629013079667
N603-11-0,20171006,720015792,-23.642328,-46.673993,720015794,-23.641133,-46.67567,154,32.8422679592791,39.8878496303413,38.7951355939497,31.7515788050573,37.4022569626318
N603-11-1,20171006,720015772,-23.62608,-46.688235,720015754,-23.626189,-46.687743,43,17.3237883962965,13.7178873012541,14.9124167072439,30.7934041581309,33.2946946263375
N604-11-0,20171006,3703072,-23.635016,-46.641133,3702645,-23.633337,-46.644309,468,17.9129847036232,26.2118601085075,24.8393032639773,26.5358294457926,22.304347826087
N604-11-0,20171006,800016572,-23.553336,-46.634766,800016588,-23.550694,-46.631906,489,17.4718245507158,21.2621481091308,21.5930444619111,26.0276292364458,26.7361909864229
N604-11-1,20171006,3702715,-23.641095,-46.641451,370010247,-23.646815,-46.63922,810,23.095627333576,26.3103435823603,32.8310623818043,37.6485286704759,30.980253323101
N604-11-1,20171006,800016586,-23.552178,-46.634776,800016574,-23.555082,-46.635848,359,20.5544488373077,20.0806705025045,22.4492910065885,26.3334030585234,28.6809876879124
N604-11-1,20171006,8010174,-23.547918,-46.629967,800016589,-23.550033,-46.631332,413,14.9759220410097,23.4545428797838,19.2934569056127,23.5244783698447,25.4571428571429
N631-11-0,20171006,160015600,-23.66979,-46.703832,720015601,-23.662714,-46.71062,986,34.9261795015502,41.6940791758813,36.9368579927808,49.4563582221242,45.2700697759824
N631-11-0,20171006,230009758,-23.719174,-46.689789,230009761,-23.711613,-46.688967,936,25.8081207341844,24.6598970687885,27.6626317883102,25.8832907154754,25.8014785319125
N631-11-0,20171006,2301841,-23.709162,-46.688883,2314563,-23.705369,-46.68746,464,20.9973958274581,33.0413129466545,32.7714293997492,41.1446011560694,32.896356521273
N631-11-0,20171006,720010545,-23.654313,-46.712133,7206843,-23.655668,-46.707846,580,27.2016753926702,21.7790533915679,34.7159024816377,28.8429210134128,38.8261682242991
N631-11-1,20171006,2314581,-23.70346,-46.686053,2314595,-23.709224,-46.689004,760,38.1828069441263,30.8569436609761,38.5535841345837,36.9826010508883,40.1292006525286
N631-11-1,20171006,720010443,-23.661619,-46.706269,7203067,-23.662454,-46.706724,84,27.2806337242627,27.0955297562842,32.0805583250249,32.9899112893743,39.7766546832283
N632-11-0,20171006,300009678,-23.737671,-46.697514,3014762,-23.739441,-46.6988,249,NA,16.1312065040051,27.4764705882353,NA,40.5473684210526
N633-11-0,20171006,150015675,-23.620456,-46.68043,340015710,-23.615222,-46.696706,2027,24.5989152211092,39.825684342501,37.5089617431469,34.0904319902545,38.4962719223854
N633-11-0,20171006,150015667,-23.632097,-46.671167,150015560,-23.636871,-46.670919,566,46.989994453321,41.2229673574624,34.3524448205624,46.748811088541,NA
N633-11-0,20171006,150010307,-23.639214,-46.669424,150015550,-23.636838,-46.670599,689,38.1450415512465,38.6714455631757,29.0279741414582,27.2952270136538,40.8171172795986
N633-11-0,20171006,340015759,-23.62276,-46.694202,3407114,-23.620439,-46.697448,510,30.4325581395349,37.9565217391304,37.48,20.8246153846154,NA
N633-11-0,20171006,370010241,-23.644637,-46.641656,3703090,-23.647172,-46.639557,506,21.1418181818182,33.9058823529412,28.9459459459459,NA,39.0857142857143
N633-11-0,20171006,370010242,-23.646081,-46.644413,370010240,-23.643703,-46.643859,410,41.5428571428571,33.9058823529412,29.2599368786639,NA,25.9675126903553
N634-11-0,20171006,160007815,-23.683078,-46.675935,160007817,-23.684053,-46.677124,311,24.7384615384615,24.8719810463687,26.9925446819483,28.1023151288826,28.9869869464198
N634-11-0,20171006,160007818,-23.684136,-46.677081,1603244,-23.682052,-46.675697,424,17.3097607856085,28.4850074824025,31.9818409991549,30.5762423067336,38.2268041237113
N634-11-0,20171006,220013723,-23.689259,-46.635528,2203134,-23.688736,-46.638047,462,32.0478260869565,23.2061538461538,36.9333333333333,25.3848476150274,20.9684210526316
N635-11-0,20171006,300009495,-23.736598,-46.665895,300009498,-23.734737,-46.66237,518,21.5479706779099,9.49077460447915,26.2556481551082,16.5038004533693,20.2342488272323
N635-11-0,20171006,300009704,-23.736625,-46.697079,300009890,-23.739285,-46.691684,1410,17.6947950237703,18.1067754514341,20.4934043273522,27.1451407008446,12.8928571428571
N636-11-0,20171006,230009566,-23.744009,-46.70467,230009665,-23.744949,-46.707808,536,26.6959197606748,32.7862919239399,31.4657776100318,32.105696547613,26.3524752475248
N636-11-0,20171006,2314567,-23.758491,-46.714814,230009865,-23.742327,-46.706378,2027,NA,39.8535976197988,36.0810213056151,31.1131456322722,27.8809661092164
N636-11-0,20171006,300009339,-23.769984,-46.681563,300009377,-23.774892,-46.683737,1025,NA,19.6935377594051,19.1923439043999,24.2712126145027,25.1284836928807
N636-11-0,20171006,300009392,-23.76921,-46.677844,300009377,-23.774892,-46.683737,1334,NA,21.8053231939164,27.96,22.7571428571429,26.9543147208122
N636-11-0,20171006,3014451,-23.770949,-46.68035,300009400,-23.77068,-46.674928,964,15.179381443299,18.5771983672436,24.0039473271709,20.2850199806623,26.6578467740206
N636-11-0,20171006,3014807,-23.736292,-46.696819,300009687,-23.737244,-46.697284,206,NA,10.34079677383,27.4764705882353,NA,NA
N636-11-0,20171006,560009228,-23.767319,-46.723436,560009221,-23.771839,-46.724291,827,14.2892307692308,24.2397633534547,20.9134932570981,20.8107751605996,22.7931275648368
N636-11-0,20171006,560009236,-23.768285,-46.716099,560009237,-23.767102,-46.716478,135,13.1549783549784,26.1530177590698,27.9876597267357,18.607289882271,18.6741150412203
N636-11-0,20171006,560009237,-23.767102,-46.716478,230009854,-23.765378,-46.716472,203,NA,21.12,27.0882098057176,28.2732082942481,35.84
N636-11-0,20171006,560009237,-23.767102,-46.716478,560009266,-23.769484,-46.714956,685,8.56,35.8015588586459,20.0611678247829,32.0170212765957,34.3915394679459
N637-11-0,20171006,220007950,-23.671316,-46.66461,220013793,-23.677336,-46.663102,995,18.3692719433018,20.7202851067097,25.3654834943363,25.0816647503126,24.4459241516966
N637-11-0,20171006,220007952,-23.668798,-46.668112,220010091,-23.666079,-46.667575,329,34.3588235294118,36.0232103703964,37.9500759683891,36.864,30.5435394346199
N637-11-0,20171006,220007948,-23.670102,-46.666544,220007952,-23.668798,-46.668112,246,33.6344556324732,34.8629414548756,38.4203575541743,36.864,28.2229007633588
N637-11-0,20171006,220010095,-23.66226,-46.665148,2203154,-23.664008,-46.660444,938,30.8424188415022,30.4228948131206,33.9867912405268,32.0193819530284,25.8917508582639
N637-11-0,20171006,2203163,-23.688917,-46.648384,590007858,-23.690823,-46.65119,594,21.059858611933,20.9783224990949,16.3502145942039,20.381732559413,NA
N637-11-0,20171006,370007898,-23.653857,-46.648254,370007894,-23.654062,-46.645526,520,34.7206367254122,26.5024911032028,38.1789681631689,NA,32.56
N637-11-0,20171006,3702787,-23.651229,-46.64749,370010202,-23.651167,-46.647757,61,29.3593842510361,36.2897218671346,36.5905761790233,35.5114141978759,43.04
N637-11-0,20171006,3702980,-23.653196,-46.644709,370010242,-23.646081,-46.644413,1223,12.156505401597,27.6320272212519,33.8365801877911,NA,27.1657868239892
N637-11-0,20171006,3703090,-23.647172,-46.639557,370007893,-23.652835,-46.644882,981,47.3657142857143,23.6328245749614,46.2449714248177,41.2862540716612,35.8301886792453
N638-11-0,20171006,230009615,-23.72772,-46.713141,2314523,-23.726467,-46.714512,142,28.9136842105263,NA,25.0044717506967,NA,26.868596112311
N638-11-0,20171006,230009630,-23.737588,-46.705264,2314388,-23.741659,-46.706873,631,30.4169491525424,31.6363127901299,30.8449840798569,32.9652814695467,28.4670968987882
N638-11-0,20171006,2314582,-23.743928,-46.705828,230009865,-23.742327,-46.706378,231,40.0438356164384,38.3544380900816,41.8173813237588,37.6578947368421,32.6511627906977
N638-11-0,20171006,3014853,-23.736234,-46.696771,3014762,-23.739441,-46.6988,507,11.5781643617772,6.00078224370389,11.197479219862,7.57703927492447,5.29838709677419
N639-11-0,20171006,230009854,-23.765378,-46.716472,2314567,-23.758491,-46.714814,785,NA,31.5164148331876,36.3703638380514,33.6946137403897,35.316518106489
N639-11-0,20171006,560009030,-23.828818,-46.724725,560009028,-23.831306,-46.723139,300,27.1260281404955,29.4510638297872,29.6195646698641,20.093023255814,34.334328358209
N639-11-0,20171006,560009034,-23.827752,-46.728299,560009030,-23.828818,-46.724725,388,26.4705437861921,23.1519599988151,29.5483058604114,27.822418158508,23.8383419689119
N640-11-0,20171006,590013888,-23.717483,-46.624852,590013890,-23.710282,-46.620767,1600,26.16,30.506517955164,23.44,31.6911907311561,23.44
N640-11-0,20171006,720010546,-23.654289,-46.71237,720010550,-23.654161,-46.711348,108,NA,25.92,NA,NA,28.64
N640-11-0,20171006,720010546,-23.654289,-46.71237,720010547,-23.654267,-46.712021,37,8.51460674157303,2.66793349168646,3.89520670020978,19.6552663755459,NA
N640-11-0,20171006,720010550,-23.654161,-46.711348,720010552,-23.654124,-46.711012,33,NA,25.92,NA,NA,28.64
N640-11-0,20171006,720010552,-23.654124,-46.711012,720010469,-23.65391,-46.707226,421,18.935738903186,21.5880170731734,10.4940770990015,9.88495868831968,3.66997532403002
N640-11-0,20171006,720010552,-23.654124,-46.711012,720010554,-23.654117,-46.710793,31,19.3787234042553,18.5142857142857,19.4710559635351,22.7803278688525,28.64
N640-11-0,20171006,720010552,-23.654124,-46.711012,7206910,-23.653945,-46.709847,164,36.7448275862069,42.0786885245902,13.9385872438598,45.2062441931515,NA
N640-11-0,20171006,720010555,-23.654113,-46.710668,720010557,-23.65411,-46.710438,22,13.9815789473684,3.05178976375692,19.4710559635351,6.66600395494465,NA
N640-11-0,20171006,720010554,-23.654117,-46.710793,720010555,-23.654113,-46.710668,14,13.9815789473684,3.05178976375693,19.4710559635351,6.66600395494465,NA
N640-11-0,20171006,720010559,-23.654108,-46.710201,720010562,-23.654114,-46.709944,26,13.9815789473684,3.05178976375693,19.4225689499184,6.66600395494465,NA
N640-11-0,20171006,720010562,-23.654114,-46.709944,720010469,-23.65391,-46.707226,309,15.768148797689,6.74651472279334,22.7281655297092,11.2528541527821,26.4094603220681
N640-11-0,20171006,720010557,-23.65411,-46.710438,720010559,-23.654108,-46.710201,19,13.9815789473684,3.05178976375693,19.4225689499184,6.66600395494465,NA
N640-11-0,20171006,7206891,-23.65036,-46.706935,720010531,-23.654412,-46.712106,1160,23.4702085866617,27.1064611153803,30.1541332005854,26.0969505119597,30.5935404331386
N640-11-0,20171006,7206910,-23.653945,-46.709847,720010549,-23.654182,-46.711514,555,24.8751521276897,13.6062992125984,16.8487020292512,4.10652583930592,21.9272727272727
N701-11-0,20171006,7206849,-23.646143,-46.701357,720011686,-23.645569,-46.704375,364,21.7561355987478,17.1472373665218,20.2108364804899,18.2821746252954,18.3555834522111
N701-11-0,20171006,8010181,-23.548043,-46.629789,8000224,-23.543344,-46.626942,1047,32.3533710819512,32.8111657362475,13.3421256288712,36.4344827586207,NA
N701-11-1,20171006,340015324,-23.578215,-46.671075,4406405,-23.583104,-46.668284,926,12.3128980535646,13.4732338719278,16.3203234304199,22.6649604817463,36.2268358108863
N702-11-0,20171006,530015149,-23.588715,-46.651727,5306679,-23.587778,-46.65211,111,33.0599570774758,33.6656559725321,29.4222546364814,36.653464830428,38.871885298612
N702-11-0,20171006,720010548,-23.654207,-46.711742,720010549,-23.654182,-46.711514,24,8.51460674157303,2.66793349168646,NA,NA,NA
N702-11-0,20171006,720010548,-23.654207,-46.711742,720010552,-23.654124,-46.711012,75,19.4618181818182,20.6020857537066,6.34977305832929,5.21298701298701,2.03788546255507
N703-11-0,20171006,420013203,-23.6876,-46.771782,420013198,-23.68443,-46.76989,412,23.7886947827591,26.5219786271774,25.9082601374643,25.5487456974092,27.4959718982513
N703-11-0,20171006,450011990,-23.67019,-46.737855,450014042,-23.66856,-46.735253,842,20.010109544732,18.3547437961634,24.5061964901532,21.1753531968475,18.3298951781971
N703-11-0,20171006,810011973,-23.666015,-46.714731,7206866,-23.656493,-46.706414,1782,31.9388527765263,33.28027375869,34.371213074747,33.1216279198238,25.2669643169483
N703-11-1,20171006,720010466,-23.655736,-46.707701,7206633,-23.662868,-46.70712,1036,32.7881881777848,30.5576639831819,30.9514782342821,32.6368320893721,40.9740739407937
N703-11-1,20171006,720010607,-23.654123,-46.712043,720010614,-23.654009,-46.710747,129,10.1850008812643,2.75125836772266,12.875,3.1185526782547,13.4347826086957
N703-11-1,20171006,720010613,-23.653998,-46.711021,720010617,-23.654029,-46.710324,68,6.0737693308427,19.8415159420606,6.67540983606557,3.53239099598133,33.9333333333333
N704-11-0,20171006,720010547,-23.654267,-46.712021,720010548,-23.654207,-46.711742,29,8.51460674157303,2.66793349168646,3.89520670020978,19.6552663755459,NA
N704-11-0,20171006,720010549,-23.654182,-46.711514,720010552,-23.654124,-46.711012,51,36.7448275862069,42.0786885245902,8.18350515463918,39.3096774193548,NA
N704-11-0,20171006,720010549,-23.654182,-46.711514,720010550,-23.654161,-46.711348,18,NA,2.66793349168646,NA,NA,NA
N704-11-1,20171006,190011830,-23.651596,-46.75776,190014054,-23.654097,-46.762419,687,19.5377826060257,30.3748456437228,32.0854952728135,33.7834807471854,17.9823708872444
N704-11-1,20171006,720010551,-23.654141,-46.711161,720010552,-23.654124,-46.711012,14,19.3787234042553,14.4,19.4710559635351,22.7803278688525,NA
N704-11-1,20171006,720011701,-23.644768,-46.721814,1903924,-23.642487,-46.738737,1671,28.6452439208712,28.6780088724178,35.4473334091365,33.5009308442031,29.0380830147966
N704-11-1,20171006,720011701,-23.644768,-46.721814,850014044,-23.641824,-46.735164,1450,30.3389696798978,32.2042921794604,33.9027832182663,38.0787367205629,40.062036688713
N705-11-0,20171006,340015494,-23.589856,-46.69098,630015451,-23.585216,-46.690689,493,47.3072603296709,46.9093055197975,47.3396094108492,48.1559262619374,46.343222787887
N705-11-0,20171006,630015451,-23.585216,-46.690689,6311331,-23.566574,-46.701393,2956,47.0519639579991,46.7525672296254,47.9574808807649,47.4919013681675,45.1060811515594
N705-11-0,20171006,6311331,-23.566574,-46.701393,630015849,-23.570377,-46.700212,500,31.5829656530463,16.1339469418896,11.8384943508442,26.0395865234699,11.7191619463994
N705-11-0,20171006,720015606,-23.642056,-46.724378,720011704,-23.644139,-46.723296,436,29.4538020235736,27.3617352146637,27.1948649592536,19.2828858967571,17.6461053759249
N705-11-1,20171006,1211349,-23.571687,-46.704831,120015851,-23.568794,-46.706837,334,33.9522935779817,25.5152286094838,37.7123481308411,37.1544559764084,42.0311688311688
N705-11-1,20171006,1211349,-23.571687,-46.704831,5506992,-23.589337,-46.69317,3014,29.4571970197692,24.9782577298796,29.1095316723629,32.8174200878028,33.2536380036079
N705-11-1,20171006,630015849,-23.570377,-46.700212,1211349,-23.571687,-46.704831,637,30.4197086632216,20.9318230162591,20.1498940081543,30.7628716115102,13.9435357783504
N705-11-1,20171006,630015849,-23.570377,-46.700212,1211392,-23.572106,-46.708062,1092,13.8884386851899,15.3915598764247,18.5896262685039,14.2029754912779,58.7314285714286
N706-11-0,20171006,120015847,-23.572291,-46.705583,6311370,-23.5717,-46.697311,823,19.5832859205995,23.7352708299877,24.4316839346999,27.0809858277774,39.3951592620028
N706-11-0,20171006,170011213,-23.610505,-46.752341,9607460,-23.60846,-46.751513,265,28.9536300228373,31.6628764544134,37.4002468191174,36.0751855565112,43.6258064516129
N706-11-0,20171006,1707370,-23.614265,-46.755565,170011213,-23.610505,-46.752341,542,33.4501091030002,38.9747454414642,40.6296880028942,40.9163294132315,43.6258064516129
N706-11-1,20171006,1211392,-23.572106,-46.708062,1211381,-23.571255,-46.709231,243,15.4104547014898,18.0675431422125,15.2603196333683,17.6958525752933,12.1314561863926
N706-11-1,20171006,170011194,-23.627226,-46.766834,1703539,-23.628973,-46.768687,317,26.3463366759121,23.7930136540353,28.7320641585193,32.5545463211151,29.032803040118
N706-11-1,20171006,1703539,-23.628973,-46.768687,1707342,-23.630384,-46.77049,289,20.4318020819342,20.5466582558293,22.8571472772911,18.4366895394591,19.344
N731-11-0,20171006,190014056,-23.653882,-46.762695,190011859,-23.653741,-46.763162,707,26.9108910891089,20.1935189859601,14.465142238955,34.1075625958099,15.3117903930131
N731-11-0,20171006,850011930,-23.640319,-46.737296,720011702,-23.644832,-46.722168,2318,31.6243590844303,35.759866076435,40.8706294607097,45.7228006880283,28.4571167106837
N731-11-1,20171006,190013615,-23.658331,-46.767105,190014055,-23.653992,-46.762551,1080,NA,42.72,32.4101346258996,15.4574756674354,23.5466666666667
N731-11-1,20171006,190013615,-23.658331,-46.767105,190014070,-23.654322,-46.763053,1020,32.7272727272727,29.1672164425273,35.473426956046,31.6224706617596,24.1634701781565
N732-11-0,20171006,420013214,-23.706674,-46.784353,420013216,-23.705709,-46.786207,244,24.0060759493671,18.905365032611,15.3735967820616,26.9264235798796,19.5234427813543
N732-11-0,20171006,420013598,-23.690765,-46.774317,4203816,-23.690193,-46.774224,202,9.11372549019608,20.4923076923077,39.1418181818182,18.4385383550885,17.76
N732-11-0,20171006,4203503,-23.692968,-46.778573,4203734,-23.694446,-46.780416,270,16.3803848106084,14.1561558795627,15.3315948102647,19.410719079134,20.8457142857143
N732-11-0,20171006,4203818,-23.691832,-46.775769,420013205,-23.688028,-46.772022,598,21.7769486821912,18.4466243007444,32.2311656356258,21.5762666967986,27.4220544637644
N732-11-0,20171006,4203818,-23.691832,-46.775769,420013596,-23.690645,-46.774274,224,29.5783783783784,22.960965734423,26.0600438476295,20.3509555608752,19.1591691034064
N732-11-0,20171006,4203818,-23.691832,-46.775769,420013600,-23.690441,-46.773999,272,NA,NA,25.4028169014085,5.3423487544484,NA
N732-11-0,20171006,4203818,-23.691832,-46.775769,420013599,-23.690566,-46.774132,253,36.18,34.4571428571429,25.1940598659717,28.1333333333333,12.8476313196392
